,Id,t (Myr),x (pc),y (pc),z (pc)
81,9,0.6,-8155.608375368234,-164.00866320324312,50.10153496016534
82,10,0.6,-8216.213650796713,-222.2025034336054,50.37593099091975
83,11,0.6,-8166.736632232341,-188.13686543909964,56.320299460384746
84,0,0.7,-8187.498129813477,-192.73864976607948,43.75607178155974
85,1,0.7,-8177.406695924776,-200.0600502287646,55.1911092500127
86,2,0.7,-8195.383731960846,-200.97805632453444,33.27342039714348
87,3,0.7,-8210.390300859046,-198.14925449124155,64.41692791211295
88,4,0.7,-8192.819699184807,-206.83706669982695,63.67383418523721
89,5,0.7,-8167.546445658203,-174.86863518202045,11.774042040844199
90,6,0.7,-8190.835003299176,-206.01597738066815,46.23412878398274
