,Id,t (Myr),x (pc),y (pc),z (pc)
2882,26,10.2,-8318.753937160007,-2237.880983060672,15.17092102854402
2883,27,10.2,-8291.16757249022,-2281.364550677196,73.86180656791801
2884,0,10.3,-8316.362855045725,-2284.4509167747083,33.9182096048176
2885,1,10.3,-8297.864473000105,-2296.838968660153,22.75664494111286
2886,2,10.3,-8280.315567167054,-2268.8335294467224,17.855233585541534
2887,3,10.3,-8301.255110057446,-2303.655186981481,22.264401560932324
2888,4,10.3,-8257.637121895785,-2277.1979392815774,4.978989708215934
2889,5,10.3,-8283.384434315985,-2304.160387364067,2.3873930317346157
2890,6,10.3,-8276.238820941822,-2310.544406569768,38.67749584855821
2891,7,10.3,-8287.711923046927,-2290.3217405207342,34.58019305106306
2892,8,10.3,-8282.646825738637,-2241.0311548321492,64.95721337796284
2893,9,10.3,-8282.098399417562,-2272.75841386314,17.207306140591427
2894,10,10.3,-8279.11070334687,-2297.494124669173,12.400372160141952
2895,11,10.3,-8270.974193634514,-2279.0688460532733,12.219830248432269
2896,12,10.3,-8289.232896201967,-2273.729378118538,31.98167143144303
2897,13,10.3,-8283.910388078612,-2305.1333680718726,-1.9548708288916292
2898,14,10.3,-8250.69030134649,-2266.5398419670764,41.86265135987577
